,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,height 0,height 1,height 2,width 0,width 1,width 2,prominence 0,prominence 1,prominence 2,second harmonics,Label for OM and EL,target
507,10,3,8.199596972377865,7.899611717290869,1.2999361053769785,0.02331761603522241,0.006546368970895046,0.003883753104298747,1.4262751252894361,0.7924491208266886,6.523028757056304,0.0232293396582568,0.0024469832244496496,0.0032521346478440434,0,1,0.0
508,6,1,8.199596972377865,7.899611717290869,1.19994102034798,0.02191344825806268,0.006858271720723477,0.003386818272736109,1.4301059434402248,0.7317834648685988,7.44797752277841,0.021751475863234306,0.0021267702968237566,0.0027449190398364143,0,1,0.0
509,9,2,16.39919394475573,8.199596972377865,16.699179199842725,0.020543583488650888,0.01091713463568337,0.004093973765426518,3.393688635966157,1.4049731241009908,1.589335386619922,0.02045310263732012,0.010721384437018167,0.0021948893648006786,1,1,0.0
510,17,6,8.199596972377865,7.899611717290869,4.499778826304926,0.02446123076455877,0.008563365798173258,0.008240637802269466,1.3212733115150428,0.8083763335018688,1.4770117400518856,0.024137966413492154,0.003949167750812018,0.00786375662902332,0,1,0.0
511,7,2,8.199596972377865,7.899611717290869,1.2999361053769785,0.04072496621522488,0.010632294584224218,0.005709219393578203,1.4469347912742165,0.7423783579683203,6.078478496080351,0.0406142223460316,0.0034919352174297615,0.0047752572295898105,0,1,0.0
512,4,1,8.199596972377865,7.899611717290869,7.299641207116879,0.03933742894779688,0.009683306045969259,0.004916641355481513,1.4117116575493327,0.6766397162325575,0.9888246370430949,0.03910341921244056,0.0025981261682787556,0.003752311658013657,0,1,0.0
513,7,1,8.199596972377865,7.899611717290869,0.7999606802319867,0.036117154573441765,0.008983097630650704,0.005775121527163384,1.3746369866092465,0.6058587701095917,1.3872054327420358,0.03583156563428674,0.0017078626359958524,0.004572997579266562,0,1,0.0
514,5,1,8.199596972377865,16.39919394475573,7.899611717290869,0.025584576351527225,0.01041050206897197,0.006454133483253874,1.352087534100022,3.792439589239933,0.6219856253317317,0.02542148484449015,0.010253040309839014,0.0012441989768155132,1,1,0.0
515,8,3,8.199596972377865,7.899611717290869,7.299641207116879,0.02236209589334885,0.006753121001819044,0.004144280710475972,1.3711635705728469,0.7489935005626194,1.0684572279270697,0.022298179899102252,0.0024889180389224405,0.00292841205942165,0,1,0.0
516,9,1,8.199596972377865,7.899611717290869,7.299641207116879,0.023700963637695686,0.006660177489385464,0.003857115056856485,1.3739147364501036,0.7104551428351584,1.0066819788442842,0.02356826879080838,0.002026906116841415,0.002527919198371106,0,1,0.0
517,7,2,8.199596972377865,7.899611717290869,7.299641207116879,0.021953131644884463,0.0065629235645972145,0.003704571215584712,1.3714584992547003,0.7123422366847763,1.0881424093679612,0.02186551069375392,0.002042802511020087,0.0023963893243521043,0,1,0.0
518,9,4,8.199596972377865,7.899611717290869,16.39919394475573,0.0223934872182253,0.006824457967898421,0.0040627768435542244,1.4005199675373206,0.7495668359583334,3.307748132369653,0.02231811833424267,0.0024015752907177116,0.004033228664203781,1,1,0.0
