,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,height 0,height 1,height 2,width 0,width 1,width 2,prominence 0,prominence 1,prominence 2,second harmonics ,target
320,14,8,12.375000000000005,12.000000000000005,9.125000000000002,0.012429280767180974,0.007932772320270391,0.005776306145342897,2.2170638031664964,0.693973321347201,1.3491006978640883,0.012285466232247673,0.0020800489726814485,0.005415469478936545,0,0.0
321,32,22,12.375000000000005,9.000000000000002,9.750000000000002,0.01559986566765546,0.013130622300748128,0.012966588333444726,2.010538389774993,1.7213458712486869,3.636982231916164,0.015220048860318582,0.01085688079347645,0.010503961624391215,0,0.0
322,40,27,8.750000000000002,11.000000000000002,9.875000000000002,0.01386523021087031,0.012961217864582422,0.011686865251627944,1.5853646323809727,1.4575532299223681,3.4850558340056637,0.01368703818083515,0.01173353132308058,0.009679593908135506,0,0.0
323,11,2,12.250000000000005,11.750000000000002,9.875000000000002,0.03691475883549817,0.01620009721711596,0.010240964353223296,2.997153768246122,1.632871193350283,4.822881967698677,0.03682217330682737,0.010756406067706222,0.010027421521343635,0,0.0
324,7,1,12.375000000000005,6.125000000000003,18.500000000000004,0.05156897540723368,0.01239977002866878,0.00942460961030084,1.5347701379644008,2.184378738726771,1.7374305602807283,0.051380748865183574,0.012172371142661459,0.009154962410311501,1,0.0
325,6,2,12.375000000000005,6.250000000000003,18.500000000000004,0.0308268242191563,0.009131344348468474,0.006780163568349519,1.2581377220607948,3.846193243782885,2.127261034852893,0.0308032682068237,0.00905584447970074,0.006695870481676256,1,0.0
326,9,2,12.375000000000005,1.0000000000000002,1.3750000000000002,0.015754276870334406,0.006243510251512532,0.006059019420125515,2.6019634108902494,7.690710719960432,0.5931690747303566,0.015502439847403625,0.005095257866405883,0.00044334368023479006,0,0.0
327,8,3,12.250000000000005,12.500000000000005,12.000000000000005,0.07009360146160752,0.03929817011042274,0.02020805228128888,1.3190659877579378,0.7627207204282485,2.03623260799651,0.06977341962972311,0.012461088593577342,0.018178318421989925,0,0.0
328,13,5,12.375000000000005,18.375000000000004,6.000000000000003,0.05307988118466469,0.018674061338359586,0.015461434301151124,1.9039280976915478,1.683763854150783,1.9045680389901705,0.052806900867323474,0.018076212532947535,0.014725552714183535,1,0.0
329,30,16,10.125000000000002,8.750000000000002,9.375000000000002,0.014137749423023128,0.012506241611373304,0.012120115031286823,7.336933972398626,2.1277536983835006,0.7309069598333622,0.013873451473539983,0.011286176701069397,0.004632407611981793,0,0.0
330,21,5,12.375000000000005,19.750000000000004,8.375000000000002,0.014413909470811344,0.004923638614015143,0.004017998738961046,1.1596199374316285,1.8691623854088277,2.120172509918021,0.014172907500149547,0.004843660386089178,0.0037614768513970697,0,0.0
331,8,4,12.375000000000005,12.000000000000005,8.750000000000002,0.020112011845435318,0.007728565563344592,0.004739397036404635,1.3113040434533474,1.980940923772593,2.038943164598436,0.019940528508147058,0.006326929168696121,0.004176451930800199,0,0.0
332,3,2,12.250000000000005,12.000000000000005,11.750000000000002,0.03684345057642252,0.0102633879134953,0.005899075999825935,2.3929690344068604,1.0934148771742969,1.55225101045842,0.03659014929158841,0.007465969812391202,0.001926371130832727,0,0.0
333,6,3,12.250000000000005,12.000000000000005,11.625000000000002,0.06429422050738035,0.016572270199301367,0.012016583246658007,2.6354500594622294,1.4797039392924916,0.7459855350932116,0.06417246653107225,0.01346062235924507,0.002314052883743244,0,0.0
334,3,1,12.375000000000005,11.750000000000002,14.375000000000005,0.10316045183756943,0.015263643912282555,0.012658673117891836,1.4317089697024983,2.949150057826756,1.2115122393277176,0.1030586718140388,0.0034776390179801515,0.011185319662992493,0,0.0
335,29,18,10.125000000000002,12.375000000000005,9.125000000000002,0.014822540266420518,0.010996303260460655,0.010852699002584893,2.23063107285121,2.758838149298967,1.1144197483140488,0.014783356412321478,0.010020845599235393,0.008743403869161313,0,0.0
336,27,12,12.375000000000005,10.125000000000002,12.000000000000005,0.012280066203408336,0.007500202799485448,0.006776446634706664,1.1355681825424426,1.7758575389089657,2.4999554755321185,0.0121871629928648,0.007176745741153118,0.004775723133954378,0,0.0
337,6,1,12.375000000000005,12.000000000000005,1.3750000000000002,0.025288588737170967,0.011039922308453666,0.010169671305120344,1.3637531682934423,2.0186823326505134,9.997056708719315,0.025203026552827475,0.009802660007742927,0.006700909638800797,0,0.0
338,2,1,12.375000000000005,6.125000000000003,18.500000000000004,0.07095569061522733,0.036452363241336654,0.025760180930245177,1.2474946964652247,2.572563434020765,3.314662769108736,0.07090624356493391,0.03598660599846792,0.025248973195156378,1,0.0
339,4,2,12.250000000000005,12.000000000000005,11.750000000000002,0.037490549038125744,0.010008374320622754,0.005589084970560559,2.2414896344924244,1.0840806701346821,1.506003524974858,0.037402034527129695,0.0071567168529325376,0.001707190448766157,0,0.0
340,7,1,12.250000000000005,12.000000000000005,11.625000000000002,0.06829544005121421,0.016491466791485606,0.013174704130887704,2.7216627669783975,1.5332835361121653,0.7628831273300989,0.06817602653442882,0.012080754680992064,0.003098347596814542,0,0.0
