,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,freq 3,freq 4,height 0,height 1,height 2,height 3,height 4,width 0,width 1,width 2,width 3,width 4,prominence 0,prominence 1,prominence 2,prominence 3,prominence 4,second harmonics ,target
118,11,5,16.851662636033858,8.487333736396613,5.0431983071342215,1.4760580411124546,0.8610338573155986,0.004842767483852314,0.0034246273128840828,0.0023121267238820236,0.0014130808211996275,0.001340086022917864,1.2998894836140948,2.1945712612287167,1.2421210993407072,1.2965770996598067,4.766313967232405,0.004840881395201337,0.0033477067760285468,0.0021196818106403725,0.001100702708834869,0.0009608743643892781,1,0.0
119,14,5,8.487333736396613,0.9840386940749698,1.2300483675937122,5.0431983071342215,0.4920193470374849,0.0051200842529343,0.003339397264451145,0.0029716170640431585,0.002595232431809378,0.0023246739807617693,1.884038952972773,2.1788547047851017,0.8922517964509495,1.1901263350182987,1.9409031672438868,0.005053257198847236,0.0029147680832916022,0.0022071668676015856,0.0024370720396945413,0.0013186079583845415,1,0.0
120,12,7,16.851662636033858,8.487333736396613,4.182164449818622,1.3530532043530834,1.8450725513905684,0.010653778450622618,0.007155576329041588,0.003789971914247746,0.003344721261727963,0.002563332881456047,1.305504860845872,1.8971797812863826,1.6562170358228911,4.466459407909813,0.982180965267542,0.010603282976976271,0.0070886086260529306,0.003663623609537043,0.002924654760028272,0.0013720345129548538,1,0.0
121,9,4,8.487333736396613,16.851662636033858,4.182164449818622,1.2300483675937122,2.091082224909311,0.02147274746777408,0.02018370249117135,0.004235181660135113,0.0035522843980073633,0.003334875013607229,2.053978325855141,1.311862547251451,1.2907662852523742,2.129653136970635,1.0258230177011782,0.021329975542875468,0.020063773801255933,0.0038848991704923557,0.003197729797850349,0.0019326923291515263,1,0.0
122,6,4,8.487333736396613,16.851662636033858,12.669498186215234,0.9840386940749698,1.4760580411124546,0.025228674969425918,0.021370698087973133,0.003918231369306954,0.003881000721043144,0.003628872241252053,2.0762488490263706,1.3149236767119419,1.1298128144950397,1.7106594778117552,1.100540338245203,0.025098555348383702,0.021224133094752008,0.003755627956854983,0.003630766185117957,0.003070532241758234,1,0.0
123,4,2,8.487333736396613,16.851662636033858,5.0431983071342215,4.305169286577993,12.669498186215234,0.01940725957094913,0.014827189237338204,0.002648281940597632,0.00207901674043536,0.0020714580865126954,2.074712411934698,1.3161711207285123,1.395295858703129,1.5749338128828612,1.0726452856567903,0.019305398239779295,0.014719983490320608,0.0025415801001364203,0.0014500974224552043,0.0018730824725817642,1,0.0
124,14,9,16.851662636033858,1.7220677146311971,1.96807738814994,1.2300483675937122,0.6150241837968561,0.008567815687997147,0.007574015205188345,0.00696041042079634,0.0068150471481876725,0.00679961929178345,1.2975221518832143,2.262520523845419,1.8340235951581398,4.1808264815969105,0.8836429019219958,0.008498377817070907,0.007153749124693328,0.004248382293113445,0.005306890769058524,0.0036717539449297207,1,0.0
125,14,8,8.487333736396613,1.1070435308343407,16.851662636033858,1.4760580411124546,0.6150241837968561,0.004794483649793274,0.004732203700243946,0.0034617266823760485,0.0033495535392634628,0.003284641670393574,1.542604230066999,1.6152899280384512,1.2586857069396729,1.6290182284959975,1.3334325992888436,0.004660259914216563,0.00433669428443223,0.0034030971699448324,0.0016624642295332834,0.0011909682013331022,1,0.0
126,19,14,0.7380290205562273,1.3530532043530834,1.7220677146311971,4.182164449818622,0.9840386940749698,0.008540001260352263,0.006416699826334278,0.006023483012109507,0.005588883651694954,0.00533132541888487,1.1990120434932177,2.1283533730183475,1.2632959293191277,1.7482980818024458,0.851335439529854,0.008334823260733372,0.005027068026413907,0.0029354740713631016,0.005363023012803767,0.002769713320221829,0,0.0
127,5,5,8.487333736396613,16.851662636033858,4.182164449818622,12.669498186215234,5.0431983071342215,0.01156203605093305,0.01105476471790521,0.009739168438325884,0.004087985550221499,0.002428487854112725,2.0964977027782368,1.3140856076214789,1.470493004830331,1.1048828226649903,1.2849502188987856,0.011478208675223105,0.011032931128048868,0.009597600450816871,0.004050202510920604,0.00228157429629298,1,0.0
128,4,4,8.487333736396613,16.851662636033858,4.182164449818622,12.669498186215234,0.8610338573155986,0.02184727802076377,0.018025015576912,0.005061429048728948,0.003476659081028357,0.002925170734904644,2.073311229859712,1.321542740673351,1.6149083064660914,1.0755014277073656,2.4114855749388733,0.02181152230827068,0.01796777778515833,0.004970168635725276,0.0032917435719642158,0.0027939692346129552,1,0.0
129,5,3,8.487333736396613,16.851662636033858,1.2300483675937122,0.7380290205562273,0.4920193470374849,0.02907648353819192,0.022699666290550945,0.006112886770215878,0.0042267488882790855,0.0038816995692055375,2.071833182865987,1.326889941045664,1.6879772613866741,1.0536056552766393,0.8505540649161736,0.028961951600230344,0.022633545373484304,0.005951158074007136,0.003149186389096389,0.0024992012400385398,1,0.0
130,3,2,16.851662636033858,8.487333736396613,5.0431983071342215,1.2300483675937122,1.8450725513905684,0.018316856633010373,0.011874543932540314,0.001991334334224847,0.0016380867742635894,0.0012715804393318175,1.3163493841056209,2.055059900937991,1.4063208898579802,4.379035840678987,2.838102348482952,0.01829467184015677,0.011787540143128564,0.0018815205329775864,0.0014899779860912008,0.0010773980292092028,1,0.0
131,11,3,16.851662636033858,5.0431983071342215,1.1070435308343407,8.487333736396613,2.9521160822249093,0.0058663930004157405,0.0027357142048171908,0.002272677882241365,0.0018199096616371977,0.0012326005506395116,1.309421358885487,1.4503904843795965,1.9055344883652658,1.4482944587993245,9.611081583896752,0.005860426371073798,0.0027093411938644354,0.0019770812970221693,0.0017483980542268274,0.001093434285565995,1,0.0
132,15,7,4.182164449818622,1.1070435308343407,2.091082224909311,12.669498186215234,0.6150241837968561,0.006155262410004022,0.004964336760726313,0.0036813009801264203,0.0028763910542049078,0.0024772186220363337,1.5389579615098654,1.7544251106196862,2.0264177158199903,1.127792160491083,0.6703921818680838,0.005792942797594988,0.004408681171177119,0.0031134522840586386,0.002835325749645591,0.00038479998593805506,1,0.0
133,10,7,4.182164449818622,16.851662636033858,8.487333736396613,1.3530532043530834,12.669498186215234,0.016588512412359212,0.007022876175158466,0.007015613176632496,0.0064863722138418034,0.0050724705625903145,1.4552581917014251,1.281497790536406,1.991507415280111,3.079285120447687,1.0805266808991405,0.016446701121223227,0.006949871121298162,0.006853926186963509,0.006309807967818436,0.004921998228926573,1,0.0
134,6,4,8.487333736396613,16.851662636033858,4.182164449818622,12.669498186215234,1.8450725513905684,0.017939966348282668,0.015718328196680467,0.01266228812858635,0.0037041236100181963,0.0032072398549986567,2.0876754552378998,1.3205746792449702,1.414136416606631,1.1383138655641432,1.502540141435551,0.01783598339731641,0.015621428863795243,0.012490375592974284,0.003584026733337086,0.0028509808471469064,1,0.0
135,9,6,8.487333736396613,16.851662636033858,0.8610338573155986,0.6150241837968561,1.2300483675937122,0.015120207438450231,0.011852387858786895,0.00844845153816568,0.007597464594109183,0.005304662123055779,2.161862812468769,1.3333974232387504,4.107346094981954,0.8347560820961615,0.5113186824492342,0.014992405972902915,0.011824900583628204,0.007225487141925871,0.0032886248459409254,4.524697949105996e-05,1,0.0
136,2,2,8.487333736396613,16.851662636033858,5.0431983071342215,1.3530532043530834,4.305169286577993,0.029428695429292412,0.026335946101835508,0.0019839633114682852,0.0016569547327164695,0.0014952157712744914,2.0761085941321795,1.3222619312437587,1.441788989672169,1.156021531795794,1.0224403896635081,0.029347465049724415,0.026228667207224922,0.0016637940390652427,0.0014943678736489135,0.0007816573847012383,1,0.0
137,5,2,16.851662636033858,8.487333736396613,5.0431983071342215,1.7220677146311971,1.3530532043530834,0.016105465868988394,0.014178909884292781,0.0019360189092108239,0.0019186498811197762,0.00157456578088506,1.318034707658029,2.0836813969430352,1.2630777998759513,1.262782368215106,1.2320441492072547,0.016071607916937704,0.014073586648046015,0.0018826855784868561,0.0017875339160617542,0.001357641715100538,1,0.0
138,7,2,16.851662636033858,8.487333736396613,1.2300483675937122,1.96807738814994,0.8610338573155986,0.011405800920501426,0.0105771045388664,0.0020465349808670773,0.0020107492072659297,0.001964140873532136,1.3051646276939834,2.0872696780835867,2.392649613405184,1.3241914053411215,1.3511256576724007,0.011348487180877501,0.010488194894675505,0.001913769452007511,0.0013459812604472753,0.0013214297537214596,1,0.0
139,17,9,8.487333736396613,4.182164449818622,12.669498186215234,1.4760580411124546,0.9840386940749698,0.006061787411448686,0.005031026843341672,0.003907144921863236,0.003272482347126772,0.0031240145745888626,1.8391685378644667,1.5587884593929076,1.0620235287930626,3.9356911640840497,1.6190992486554068,0.00590073770921576,0.004826684434627818,0.003810649111977838,0.002929613290820826,0.0016896470497584795,1,0.0
140,4,3,4.182164449818622,12.669498186215234,16.851662636033858,8.487333736396613,0.8610338573155986,0.015059068011676087,0.005886483183694908,0.005882006174877976,0.002603170388861857,0.0012698935313987172,1.4944053956474548,1.0875097678310794,1.3033617149280303,2.0744949442627103,2.0482589729025102,0.015034543734439345,0.005848948467551069,0.005846472833362397,0.002558062962886231,0.0010486803909743726,1,0.0
141,10,6,16.851662636033858,8.487333736396613,4.182164449818622,1.2300483675937122,0.9840386940749698,0.013659236484607212,0.01252673784152165,0.00969254292925628,0.004966804669081383,0.004883954602431474,1.3197996782469659,2.0632536869455436,1.3748173589114856,1.4356419796629112,1.0579482696027833,0.013637327226974307,0.012493554807509777,0.009158457053150573,0.004415378837678427,0.0041131391213202785,1,0.0
142,3,2,16.851662636033858,8.487333736396613,4.182164449818622,0.8610338573155986,5.0431983071342215,0.03128481339647728,0.03092281260241255,0.0033361355209342576,0.0016115387830228755,0.0015739738669505133,1.3265411625430374,2.0437126167598336,1.204902031154809,2.777470435010839,1.149462216629459,0.031248333779570057,0.030846956286280505,0.0031855532506918677,0.0014446213204569209,0.0012852266714050565,1,0.0
143,6,3,16.851662636033858,8.487333736396613,1.2300483675937122,0.8610338573155986,2.2140870616686814,0.029409786914993418,0.025504645988956704,0.005338312745071032,0.005009133074357697,0.004116693810180628,1.322671521358103,2.0589373746723822,1.28853546038326,1.1224522975047915,2.0635292609334854,0.029326656144514334,0.02527874631587933,0.004997731477864544,0.0031862958684201166,0.0032533921404659253,1,0.0
144,3,3,16.851662636033858,8.487333736396613,5.0431983071342215,0.9840386940749698,0.7380290205562273,0.02039696458053612,0.01739382989084862,0.0028105625965215873,0.0011864586212219958,0.0011104958375311572,1.3090585996064021,2.0669903571783266,1.2093611694652253,2.325329761131006,1.5904756354073468,0.020366420151166992,0.017326562538843234,0.0025826919891020973,0.001062662319156457,0.0005013058223636419,1,0.0
145,4,3,16.851662636033858,8.487333736396613,5.0431983071342215,1.1070435308343407,1.3530532043530834,0.012550053730605555,0.006418141434823854,0.001835316910900268,0.0017921544699126273,0.0015350583431366991,1.309328317697151,2.08564192293062,1.255878190374844,1.2164314445803033,1.6663212296162175,0.012524502652550003,0.006353219638171088,0.001731786717599528,0.0016595127127522699,0.001357423697977543,1,0.0
146,4,2,16.851662636033858,5.0431983071342215,1.2300483675937122,8.487333736396613,4.305169286577993,0.007065367121081046,0.0020440551914878893,0.0015819455062794086,0.0012686946999288329,0.0010493890374594275,1.291933826297992,1.4213167564610814,5.145910871143986,2.01442893971614,1.8869126930272202,0.006996709152044369,0.001936950082494332,0.0013905613874873185,0.001180042330222241,0.000551235539916156,1,0.0
147,9,5,8.487333736396613,16.851662636033858,4.182164449818622,0.8610338573155986,12.669498186215234,0.010675346412876216,0.007245770879044083,0.005776920134054697,0.003699044533554719,0.0033276316418188808,1.9156082819118438,1.3101074537702289,1.6716316520401548,2.1328626057005575,1.1225633426044652,0.010620157278091026,0.007215384984099764,0.005591793643225706,0.00344689768352673,0.0032847170333687326,1,0.0
148,9,5,16.851662636033858,8.487333736396613,4.182164449818622,12.669498186215234,0.9840386940749698,0.009323802515893244,0.008452908996736383,0.00527498727047012,0.005050735405857611,0.0035929658235238993,1.3070410043150673,1.9561480684509291,1.4493236911206964,1.0768288474634886,2.6324610642272823,0.009298023885560369,0.008396500715728871,0.005228297071683028,0.0049749049154448645,0.0034087203116239684,1,0.0
149,5,2,16.851662636033858,8.487333736396613,0.7380290205562273,4.182164449818622,1.1070435308343407,0.03496099643652111,0.031408810730459674,0.005722342531222007,0.004584732997466262,0.0039053390602646733,1.3257480589304578,2.032255234738926,1.7581882480639877,1.3345595900789533,0.9946858573264503,0.03493868280841187,0.03132167193431922,0.005587257518111022,0.00428486909175385,0.0021035207372379974,1,0.0
150,3,2,16.851662636033858,8.487333736396613,1.1070435308343407,1.8450725513905684,2.091082224909311,0.03667480195590817,0.033856838927489606,0.004093994916609382,0.0035522096053210764,0.002845943492810488,1.3271255386560483,2.0178984481657096,1.7189667354277294,1.4045129629953657,0.8192016579476409,0.03662827527741234,0.033616572660209385,0.003853586103587858,0.0023179512667328497,0.0014447403160113708,1,0.0
151,7,2,16.851662636033858,8.487333736396613,1.599062877871826,4.0591596130592515,2.9521160822249093,0.019987929354527777,0.01768270108991835,0.0032063485984308673,0.002985476950784387,0.0025789301205881225,1.307899157195635,2.0395231891487953,1.2446144335703178,3.3195217506572163,3.4111509617887634,0.019868403203956327,0.017479483975662676,0.0027730350696334107,0.002581122376015483,0.0020739107095411164,1,0.0
152,10,4,16.851662636033858,8.487333736396613,1.7220677146311971,5.0431983071342215,1.96807738814994,0.009010738384855659,0.006269183638094969,0.002288089057494144,0.0016749154459452804,0.001560548835131921,1.304791566793682,2.198749830028092,1.5461177120000276,1.5428115467399763,0.7980019259113345,0.008990132187649708,0.006247613869391449,0.002158736562590594,0.001594853637555202,0.0004070086108626098,1,0.0
153,17,9,1.2300483675937122,16.851662636033858,1.599062877871826,1.8450725513905684,8.487333736396613,0.0052349729717186474,0.00497741650116022,0.004075643920024627,0.0032893857079489357,0.002938119653644155,1.7556284444409354,1.2073259339433946,1.3906111271593335,0.6591630296825635,2.2301253434321353,0.004806311375678931,0.004937941538619865,0.002836891550389362,0.0008064074665116781,0.0027663089103468846,1,0.0
154,4,3,16.851662636033858,8.487333736396613,4.182164449818622,0.6150241837968561,0.9840386940749698,0.020972133249842203,0.016098924387460387,0.008194177749928156,0.0028632179160001056,0.002707084507958242,1.3124251506543487,1.9793053285325755,1.5558023964578638,6.423309842173918,0.6632248545936665,0.02093536806586867,0.01597714798001335,0.008070918480035303,0.0025808602289420883,0.0002715248105983653,1,0.0
155,5,4,16.851662636033858,8.487333736396613,4.182164449818622,1.1070435308343407,0.4920193470374849,0.0189712270558814,0.017670598924010576,0.007645583929857512,0.005740863144093061,0.0032031572786986647,1.318868342999906,2.034253316322875,1.5044548365481347,2.022043000424083,3.9775955307230357,0.018922221686225243,0.017517022610686325,0.007270154825048562,0.005320474953460239,0.0026349037048436314,1,0.0
156,7,2,8.487333736396613,16.851662636033858,0.7380290205562273,1.1070435308343407,1.3530532043530834,0.01570411113060326,0.01480748100603394,0.0033965458274676837,0.0032467267604940875,0.0026925772415422843,2.111327842945215,1.3083078972560145,2.6367673771778337,1.1398720312075046,1.8307877338192426,0.015556092790182543,0.01474198972809336,0.0031993641907771277,0.0019077570690053671,0.0009365837651747352,1,0.0
157,2,2,16.851662636033858,8.487333736396613,1.4760580411124546,2.2140870616686814,2.706106408706167,0.02769668322402513,0.02183900827466769,0.002662743281777757,0.00223731993897127,0.0019683855116341483,1.3214854836310224,1.9977444426718733,3.0562980153411328,5.448278875886878,0.947189289053032,0.027652034063706064,0.02178889490828546,0.002456668271672305,0.001766419070275957,0.0005793596287453516,1,0.0
158,3,2,16.851662636033858,8.487333736396613,0.9840386940749698,0.7380290205562273,7.626299879081016,0.019920337298940667,0.01758433970527231,0.002120214746771783,0.0016845314073846945,0.0013015868034097415,1.3150356004605328,2.0517285943822543,1.6366073879626377,0.8156585115323107,0.5130310143781998,0.01985234309739272,0.017461308687997914,0.0019545859485674394,0.0007710833223873544,1.1776693227293295e-05,1,0.0
159,12,7,8.487333736396613,16.851662636033858,1.96807738814994,0.9840386940749698,1.599062877871826,0.01209867089371128,0.011102963253149151,0.0054116611323662325,0.004640406551776727,0.004333261909549479,2.126387759281741,1.3274436111306898,1.443863424173534,1.010546810560526,1.859057804825344,0.011855581606113916,0.011067446775929322,0.004925633020894895,0.0027352873918641447,0.001877435010638096,1,0.0
160,8,4,0.6150241837968561,1.1070435308343407,0.8610338573155986,8.487333736396613,1.599062877871826,0.01463670611068275,0.010890175931725409,0.006821104641117541,0.006606137924051328,0.006050434492802803,1.6443283874258743,2.50856147169079,0.5247865544256927,2.1309727026738443,1.2995558584309066,0.012929302882267603,0.00521499905195587,5.680720164914863e-05,0.006560323156800427,0.0039566349715377,0,0.0
161,6,3,16.851662636033858,8.487333736396613,12.669498186215234,4.182164449818622,1.3530532043530834,0.02517636721686867,0.01854815137308441,0.007213520195027801,0.004187839113249524,0.00279787668086266,1.3118413253738197,2.020819284783755,1.0894804475310167,1.4929868652702112,5.934059853348517,0.025098461267806193,0.018455428204710446,0.007075617661079901,0.003787163872896818,0.002606209869860455,1,0.0
162,6,3,16.851662636033858,8.487333736396613,4.182164449818622,1.599062877871826,1.3530532043530834,0.02198101879133877,0.01681379566769054,0.0049028600709421204,0.002597189235214329,0.0022008204513602127,1.310300907004688,1.945334186402178,1.6309385681865578,1.3379897564071364,0.9945368117094855,0.021894264926506757,0.016723032504841112,0.0047984740477788656,0.0024561562659277058,0.0019324284446627846,1,0.0
163,5,4,16.851662636033858,8.487333736396613,0.6150241837968561,12.669498186215234,1.2300483675937122,0.0151389245300264,0.009585859220965436,0.0035616470425901704,0.002379969723047324,0.0021841124673048075,1.3142661323217624,1.9103966277938156,1.8705062840850921,1.061059571854102,2.1330792384040578,0.01511486092849179,0.009548708114247722,0.00344317543415473,0.002340828277276796,0.001673575511007836,1,0.0
164,4,2,16.851662636033858,8.487333736396613,0.8610338573155986,0.6150241837968561,0.3690145102781137,0.01815039808011631,0.011514000926228923,0.004735841065739788,0.0029812874409633986,0.0020354313377856,1.315887693543317,1.995103637768949,2.2750972087373187,0.832026990923826,0.7294421608935808,0.01813880202622707,0.011440338008533998,0.004554899202206905,0.0011199967724517658,0.0007407489064563673,1,0.0
165,14,6,16.851662636033858,8.487333736396613,1.3530532043530834,0.9840386940749698,1.599062877871826,0.007414028318228774,0.004559069424471786,0.0032688157347681088,0.0026973227451894772,0.00246975909916372,1.3108388180181407,1.7082500078619915,3.2523617359761836,1.126901926919909,0.6211482949627705,0.007345377878093358,0.004444759256084023,0.0031354561898927474,0.002047214773527073,0.0005594317064408364,1,0.0
166,19,10,16.851662636033858,8.487333736396613,1.1070435308343407,2.091082224909311,1.4760580411124546,0.0042216319566230325,0.003121230160664528,0.003108060664686945,0.002728680176292013,0.002703545268644408,1.3037987407145692,2.01921191565458,2.7270883055211987,1.7174027877936844,2.074476475606467,0.004211445505111651,0.0030860086635441865,0.003052687309444884,0.002125378816393732,0.0012610391390041511,1,0.0
167,12,5,16.851662636033858,8.487333736396613,1.1070435308343407,5.0431983071342215,2.091082224909311,0.003569126622294139,0.0031542197730266377,0.0016833437285505592,0.0013457340370509336,0.0011105934436128637,1.3176605970870696,2.3115424254436903,4.019502756552605,1.3575973560946792,3.924679542815939,0.0035549112004807596,0.003065047909216366,0.0015102190430277191,0.0012491806429213088,0.0006939777948734844,1,0.0
168,15,12,16.851662636033858,8.487333736396613,1.1070435308343407,1.3530532043530834,5.0431983071342215,0.003477196057362193,0.0030373846826598524,0.0025391034005959397,0.0017755240038480101,0.0014834915739047312,1.298395500373033,2.435642779081718,1.6142150910412587,0.7665946831662627,1.2686038694229964,0.003452274845590283,0.003011005740411709,0.0024548930094020122,0.0007587244759672295,0.0013560640569365778,1,0.0
169,17,9,8.487333736396613,10.08639661426844,5.0431983071342215,15.252599758162033,13.530532043530837,0.018557977656882357,0.014925909615204654,0.014398430807879671,0.011201682832599615,0.009825897210047068,1.9980610251385116,1.7166649040622985,1.2191779739983915,2.5298298311063405,1.217138629115155,0.018494733523180706,0.014592860307225224,0.014304533175756076,0.01117871836928481,0.009559201466055892,1,0.0
170,24,14,5.0431983071342215,10.08639661426844,16.851662636033858,15.12959492140266,8.487333736396613,0.01884853629475197,0.018250239460212,0.01633459748044635,0.013983832391100723,0.012062088316105826,1.2401468226511128,1.8012013003669836,1.618494498388884,2.432450817498477,1.8247789826067873,0.018782443539690583,0.018090573290773154,0.016043752329632986,0.013415848467862219,0.011564596809876452,1,0.0
171,13,8,5.0431983071342215,10.08639661426844,8.487333736396613,16.851662636033858,15.12959492140266,0.03567428628025873,0.019662516103040942,0.010493078200854818,0.009737372466098257,0.009562853634931113,1.2274245089954974,1.7170700432187687,1.7809718546695166,1.438746765317802,2.4615554255966856,0.03544642688019409,0.01941194287877654,0.009580281679296358,0.009224696057003726,0.00889929931974458,1,0.0
172,17,13,8.487333736396613,16.851662636033858,5.0431983071342215,4.182164449818622,6.7652660217654175,0.015980688572494576,0.012317139247340774,0.010461448564629402,0.0056899203016382155,0.005542551785286203,2.0486415281126398,1.2958955135251244,1.239093664973332,1.4688795975388729,0.9940983984223877,0.01583098632216173,0.012097507963010515,0.010126395878893845,0.004867165587853565,0.004974471222993286,1,0.0
173,14,7,8.487333736396613,16.851662636033858,5.0431983071342215,6.7652660217654175,1.3530532043530834,0.010911783346186704,0.010075491415695402,0.005054539644210832,0.0029852795253072022,0.002917933496683651,2.0582996523892234,1.371899405406566,1.1970861532482573,1.131014658129935,1.875335500312108,0.010818674907244166,0.010035267401433408,0.0049566198237855135,0.002818150939816313,0.00280331552782075,1,0.0
174,5,2,8.487333736396613,16.851662636033858,4.182164449818622,5.0431983071342215,10.08639661426844,0.02154212652973239,0.020120170480536118,0.002923264237697903,0.002443987212870473,0.0016372812285323768,2.0214749065021778,1.321558898231899,1.6073614410569235,1.188244858624337,1.007409292800233,0.021461727472091192,0.020057848277323747,0.0026799978006716474,0.0020742809875593728,0.0007888947674460774,1,0.0
175,4,2,16.851662636033858,8.487333736396613,4.182164449818622,5.0431983071342215,10.08639661426844,0.018839929212610896,0.01877908178091797,0.003412663588863893,0.00247595226154364,0.0016402034094652805,1.329430458505584,2.016788574182243,1.5763389825155159,1.2668236504108847,0.9061636854787594,0.01880615322348156,0.01869805781756729,0.003271953354678605,0.002271491966070693,0.0008995331185062389,1,0.0
176,15,8,8.487333736396613,5.0431983071342215,0.6150241837968561,1.4760580411124546,16.851662636033858,0.009581304647617628,0.007164634323305962,0.004392081672435753,0.0041830502235783475,0.004122208859063778,2.0861375970013256,1.2123758406118625,1.8219798994230079,2.530087785672812,1.404048820208203,0.00951067099710353,0.006984846700742294,0.004070976432868891,0.0036789130952451215,0.004043011579180012,1,0.0
177,12,8,5.0431983071342215,10.08639661426844,0.8610338573155986,8.487333736396613,1.7220677146311971,0.02783148894466636,0.01201057623835768,0.00991439185497602,0.008390192810215056,0.007850710833476656,1.2208108390291343,1.9907870650911121,3.249357326797724,2.084492569027347,3.8081160315261613,0.027686759485256892,0.011816656885336223,0.009541805906852552,0.008138524931561518,0.006662870981081308,1,0.0
178,11,9,5.0431983071342215,1.4760580411124546,10.08639661426844,8.487333736396613,13.530532043530837,0.03742023667591686,0.0155075629776448,0.014425846296807437,0.010008578183829815,0.00927131703528675,1.2921399953440655,1.1742085013626014,1.9910410473538462,2.463934667190159,1.2309600820298527,0.03680507590962305,0.014691999879579393,0.014049408931801646,0.009556905035676485,0.008849316157504575,1,0.0
179,14,5,5.0431983071342215,10.08639661426844,13.530532043530837,15.252599758162033,8.487333736396613,0.023246330892679083,0.011648604966914087,0.008433238344371567,0.005992162259510261,0.0058113753813543705,1.2564036189564263,1.8178296964915432,1.2190494801555474,2.3586001762132724,2.2504051687921276,0.02320413888230524,0.011418065350395365,0.008121102991444449,0.00561833155107482,0.005572214921048217,1,0.0
180,17,8,8.487333736396613,16.851662636033858,5.0431983071342215,4.182164449818622,3.3211305925030232,0.008553107497894173,0.008312760084280384,0.0029499799069588185,0.002796770191566593,0.002748696312237184,2.0516209308653828,1.3537593188934522,1.1752696496416632,2.2365674187181845,1.1696495991895084,0.008513115702103589,0.008282017072119221,0.0028444016404732676,0.0026856550320152285,0.0022206080717575454,1,0.0
181,14,11,16.851662636033858,8.487333736396613,5.0431983071342215,0.8610338573155986,4.182164449818622,0.00785099656174532,0.007469342040797366,0.0036147160551162133,0.0029973369234559703,0.0029815754897152594,1.3284313323433423,2.025158851587392,1.256058329558904,6.441574895234497,1.0742978386358004,0.007823192430589872,0.007398442069162727,0.003470751323515575,0.002665595690995694,0.002352619908326759,1,0.0
182,8,3,16.851662636033858,8.487333736396613,5.0431983071342215,4.182164449818622,13.530532043530837,0.010253973270199713,0.008922473537428538,0.002367486399023989,0.0019062936590719414,0.0014185893461470102,1.3422004918022878,1.9944984046455971,1.2200868565004157,1.8076353094099034,1.3650310882761403,0.010234288198460114,0.008884217352497926,0.0022878863084145537,0.0017245777734162936,0.0013951944262741067,1,0.0
183,7,2,16.851662636033858,8.487333736396613,5.0431983071342215,4.182164449818622,1.3530532043530834,0.013995996070816084,0.012936562050184269,0.0019436641378897087,0.0017467839147935092,0.001499405160958039,1.3210037096633869,1.9844456408550855,1.4434456240556273,1.714494578890502,2.373073302222819,0.013969363049250156,0.01279033525847922,0.0018921103098453911,0.001663869161323231,0.0013893133056800586,1,0.0
184,12,9,8.487333736396613,5.0431983071342215,16.851662636033858,10.08639661426844,15.252599758162033,0.011747957849109245,0.010647728892184566,0.006221223942673373,0.006039637995226761,0.0034531421426654612,1.891236713527789,1.2475667729159383,1.2878222679937892,1.7675060369374478,2.5316832474200623,0.011716678672331983,0.010553988234882739,0.00614397914632696,0.005742838267879085,0.0033354991984013986,1,0.0
185,15,10,4.182164449818622,5.0431983071342215,8.487333736396613,12.669498186215234,16.851662636033858,0.0178214357280868,0.014117912487758785,0.009839400207240293,0.009275727595625722,0.008450124050489694,1.5404298916453243,1.009901993787885,2.191597731549365,1.0928624866892136,1.2945639744980042,0.017612322994292953,0.01191907625852449,0.009701339733491124,0.009144821608390592,0.008313396353129617,1,0.0
186,9,4,8.487333736396613,16.851662636033858,13.530532043530837,5.0431983071342215,4.182164449818622,0.01893160657312993,0.006848090185619335,0.003216277173320642,0.0029667414797654315,0.0023842454142201487,2.048015268252229,1.3447500585570822,1.3436467984752625,1.2676449546721429,1.7287004156851538,0.018802568387238372,0.006823294522822904,0.003184620848697197,0.002614343776165263,0.0021752115425621135,1,0.0
187,6,4,8.487333736396613,16.851662636033858,5.0431983071342215,13.530532043530837,2.3370918984280533,0.010843476214636343,0.007189956457354587,0.0022310907480201747,0.0020931070500350367,0.0018511375337033414,2.05549167609702,1.3246862356473343,1.3594127735911812,1.3696618130194622,2.375183894429952,0.010775415197947375,0.007155584198380349,0.0020576391883961173,0.0020427473587359183,0.0016886156709363057,1,0.0
188,7,2,16.851662636033858,5.0431983071342215,0.8610338573155986,13.530532043530837,2.091082224909311,0.007824422330298921,0.0012541311992915244,0.0010299221073071397,0.0009902196503814072,0.0009269188225822512,1.312892732181922,1.181644195742905,1.1439691725095917,1.2763043696487557,2.568439256868375,0.007806760322298203,0.0011694104642801235,0.0008924214093241787,0.0009514396238076673,0.0008373619744851366,0,0.0
189,5,4,16.851662636033858,8.487333736396613,4.182164449818622,12.669498186215234,5.0431983071342215,0.014827258315950578,0.014131819688864988,0.002291451967969082,0.0020720196195922647,0.0015384116025056894,1.3111967475787765,1.9835656136666415,1.4221631037559348,1.1332857494725772,1.537628498084871,0.01473921780356188,0.014031801139104468,0.00217552743664507,0.0019394007187439183,0.0013964597053061746,1,0.0
